DATE,VALUE
1994-03-07,1741.35
1994-03-08,1751.72
1994-03-09,1743.33
1994-03-10,1724.79
1994-03-11,1721.04
1994-03-14,1726.12
1994-03-15,1734.50
1994-03-16,1752.38
1994-03-17,1747.53
1994-03-18,1732.74
1994-03-21,1714.42
1994-03-22,1714.42
1994-03-23,1725.01
1994-03-24,1706.03
1994-03-25,1714.86
1994-03-28,1710.89
1994-03-29,1675.36
1994-03-30,1638.50
1994-03-31,1635.19
1994-04-04,1606.94
1994-04-05,1647.11
1994-04-06,1651.08
1994-04-07,1653.73
1994-04-08,1637.39
1994-04-11,1628.57
1994-04-12,1620.18
1994-04-13,1618.41
1994-04-14,1608.70
1994-04-15,1610.25
1994-04-18,1585.31
1994-04-19,1556.84
1994-04-20,1546.02
1994-04-21,1583.54
1994-04-22,1595.02
1994-04-25,1610.25
1994-04-26,1624.81
1994-04-28,1635.63
1994-04-29,1660.13
1994-05-02,1647.55
1994-05-03,1646.44
1994-05-04,1642.03
1994-05-05,1632.76
1994-05-06,1608.92
1994-05-09,1589.28
1994-05-10,1593.70
1994-05-11,1567.65
1994-05-12,1573.39
1994-05-13,1557.72
1994-05-16,1546.69
1994-05-17,1557.50
1994-05-18,1594.36
1994-05-19,1618.86
1994-05-20,1600.98
1994-05-23,1598.77
1994-05-24,1608.26
1994-05-25,1603.41
1994-05-26,1608.26
1994-05-27,1622.83
1994-05-31,1627.90
1994-06-01,1627.46
1994-06-02,1619.96
1994-06-03,1618.41
1994-06-06,1615.77
1994-06-07,1614.00
1994-06-08,1612.90
1994-06-09,1605.17
1994-06-10,1608.26
1994-06-13,1618.19
1994-06-14,1644.24
1994-06-15,1635.85
1994-06-16,1661.45
1994-06-17,1652.40
1994-06-20,1641.59
1994-06-21,1616.43
1994-06-22,1620.84
1994-06-23,1625.48
1994-06-24,1589.94
1994-06-27,1599.88
1994-06-28,1593.48
1994-06-29,1605.61
1994-06-30,1595.68
1994-07-01,1610.47
1994-07-05,1604.73
1994-07-06,1595.02
1994-07-07,1597.45
1994-07-08,1602.52
1994-07-11,1582.88
1994-07-12,1582.77
1994-07-13,1582.66
1994-07-14,1597.15
1994-07-15,1601.98
1994-07-18,1603.13
1994-07-19,1606.58
1994-07-20,1595.31
1994-07-21,1597.84
1994-07-22,1606.58
1994-07-25,1604.74
1994-07-26,1598.53
1994-07-27,1581.28
1994-07-28,1584.62
1994-07-29,1587.26
1994-08-01,1589.33
1994-08-02,1603.82
1994-08-03,1612.33
1994-08-04,1604.28
1994-08-05,1596.23
1994-08-08,1589.56
1994-08-09,1598.07
1994-08-10,1603.59
1994-08-11,1592.09
1994-08-12,1600.60
1994-08-15,1602.21
1994-08-16,1604.74
1994-08-17,1611.64
1994-08-18,1593.70
1994-08-19,1582.20
1994-08-22,1578.52
1994-08-23,1586.34
1994-08-24,1601.52
1994-08-25,1598.99
1994-08-26,1614.40
1994-08-29,1626.82
1994-08-30,1631.65
1994-08-31,1642.22
1994-09-01,1633.49
1994-09-02,1627.97
1994-09-05,1627.97
1994-09-06,1624.98
1994-09-07,1617.62
1994-09-08,1613.48
1994-09-09,1591.86
1994-09-12,1573.46
1994-09-13,1573.69
1994-09-14,1578.29
1994-09-15,1576.45
1994-09-16,1566.33
1994-09-19,1552.54
1994-09-20,1516.66
1994-09-21,1500.56
1994-09-22,1506.54
1994-09-23,1499.41
1994-09-26,1498.03
1994-09-27,1498.26
1994-09-28,1502.86
1994-09-29,1483.54
1994-09-30,1491.59
1994-10-03,1486.00
1994-10-04,1459.22
1994-10-05,1443.62
1994-10-06,1438.50
1994-10-07,1444.78
1994-10-10,1462.48
1994-10-11,1480.41
1994-10-12,1490.20
1994-10-13,1487.63
1994-10-14,1496.48
1994-10-17,1495.78
1994-10-18,1500.21
1994-10-19,1523.50
1994-10-20,1511.39
1994-10-21,1500.68
1994-10-24,1475.76
1994-10-25,1474.13
1994-10-26,1470.87
1994-10-27,1495.32
1994-10-28,1536.77
1994-10-31,1526.99
1994-11-01,1522.80
1994-11-02,1518.84
1994-11-03,1518.61
1994-11-04,1497.88
1994-11-07,1492.06
1994-11-08,1491.83
1994-11-09,1487.17
1994-11-10,1483.44
1994-11-11,1472.26
1994-11-14,1482.74
1994-11-15,1484.37
1994-11-16,1483.67
1994-11-17,1475.29
1994-11-18,1468.54
1994-11-21,1459.46
1994-11-22,1440.83
1994-11-23,1422.19
1994-11-25,1429.18
1994-11-28,1430.11
1994-11-29,1442.22
1994-11-30,1443.39
1994-12-01,1431.04
1994-12-02,1436.40
1994-12-05,1443.15
1994-12-06,1430.58
1994-12-07,1415.67
1994-12-08,1377.48
1994-12-09,1380.98
1994-12-12,1380.98
1994-12-13,1371.89
1994-12-14,1394.02
1994-12-15,1412.41
1994-12-16,1416.14
1994-12-19,1409.85
1994-12-20,1400.30
1994-12-21,1401.00
1994-12-22,1409.85
1994-12-23,1434.54
1994-12-27,1440.59
1994-12-28,1435.00
1994-12-29,1444.55
1994-12-30,1455.03
1995-01-03,1473.20
1995-01-04,1484.14
1995-01-05,1492.06
1995-01-06,1501.37
1995-01-09,1505.57
1995-01-10,1501.49
1995-01-11,1507.66
1995-01-12,1519.07
1995-01-13,1528.62
1995-01-16,1549.81
1995-01-17,1550.05
1995-01-18,1552.61
1995-01-19,1544.46
1995-01-20,1522.10
1995-01-23,1528.15
1995-01-24,1517.91
1995-01-25,1523.38
1995-01-26,1510.46
1995-01-27,1523.50
1995-01-30,1503.24
1995-01-31,1493.46
1995-02-01,1493.69
1995-02-02,1492.29
1995-02-03,1511.15
1995-02-06,1506.50
1995-02-07,1499.74
1995-02-08,1501.14
1995-02-09,1503.24
1995-02-10,1542.13
1995-02-13,1557.03
1995-02-14,1559.59
1995-02-15,1575.66
1995-02-16,1571.94
1995-02-17,1566.81
1995-02-21,1572.05
1995-02-22,1577.53
1995-02-23,1596.85
1995-02-24,1594.99
1995-02-27,1577.99
1995-02-28,1595.69
1995-03-01,1586.37
1995-03-02,1578.92
1995-03-03,1572.87
1995-03-06,1564.25
1995-03-07,1543.06
1995-03-08,1540.26
1995-03-09,1532.35
1995-03-10,1557.73
1995-03-13,1566.81
1995-03-14,1576.83
1995-03-15,1569.37
1995-03-16,1580.32
1995-03-17,1580.79
1995-03-20,1597.32
1995-03-21,1586.37
1995-03-22,1580.55
1995-03-23,1574.27
1995-03-24,1581.02
1995-03-27,1628.06
1995-03-28,1631.79
1995-03-29,1625.73
1995-03-30,1655.07
1995-03-31,1635.75
1995-04-03,1625.03
1995-04-04,1640.17
1995-04-05,1628.99
1995-04-06,1637.61
1995-04-07,1644.25
1995-04-10,1645.99
1995-04-11,1643.66
1995-04-12,1654.61
1995-04-13,1667.65
1995-04-17,1648.79
1995-04-18,1635.75
1995-04-19,1628.29
1995-04-20,1634.35
1995-04-21,1642.96
1995-04-24,1650.18
1995-04-25,1664.62
1995-04-26,1670.68
1995-04-27,1679.99
1995-04-28,1686.28
1995-05-01,1675.57
1995-05-02,1662.99
1995-05-03,1680.46
1995-05-04,1652.05
1995-05-05,1624.10
1995-05-08,1632.25
1995-05-09,1627.83
1995-05-10,1626.90
1995-05-11,1640.64
1995-05-12,1651.12
1995-05-15,1659.50
1995-05-16,1669.75
1995-05-17,1647.16
1995-05-18,1639.94
1995-05-19,1626.66
1995-05-22,1644.13
1995-05-23,1658.57
1995-05-24,1649.49
1995-05-25,1635.75
1995-05-26,1621.31
1995-05-30,1627.59
1995-05-31,1662.99
1995-06-01,1658.33
1995-06-02,1630.85
1995-06-05,1640.87
1995-06-06,1642.73
1995-06-07,1653.91
1995-06-08,1642.50
1995-06-09,1644.36
1995-06-12,1663.22
1995-06-13,1700.95
1995-06-14,1699.32
1995-06-15,1703.51
1995-06-16,1706.07
1995-06-19,1731.23
1995-06-20,1727.73
1995-06-21,1731.92
1995-06-22,1760.10
1995-06-23,1752.65
1995-06-26,1731.46
1995-06-27,1734.95
1995-06-28,1746.36
1995-06-29,1732.39
1995-06-30,1748.69
1995-07-03,1749.62
1995-07-05,1763.13
1995-07-06,1787.93
1995-07-07,1839.51
1995-07-10,1890.98
1995-07-11,1864.90
1995-07-12,1877.94
1995-07-13,1884.46
1995-07-14,1869.32
1995-07-17,1868.39
1995-07-18,1846.97
1995-07-19,1812.03
1995-07-20,1837.42
1995-07-21,1852.79
1995-07-24,1856.51
1995-07-25,1873.52
1995-07-26,1871.42
1995-07-27,1907.05
1995-07-28,1896.57
1995-07-31,1891.45
1995-08-01,1883.76
1995-08-02,1855.58
1995-08-03,1872.82
1995-08-04,1883.06
1995-08-07,1876.54
1995-08-08,1877.01
1995-08-09,1871.44
1995-08-10,1859.61
1995-08-11,1850.45
1995-08-14,1867.73
1995-08-15,1878.51
1995-08-16,1875.50
1995-08-17,1901.36
1995-08-18,1889.53
1995-08-21,1902.52
1995-08-22,1903.91
1995-08-23,1897.07
1995-08-24,1894.17
1995-08-25,1899.27
1995-08-28,1905.30
1995-08-29,1898.81
1995-08-30,1883.73
1995-08-31,1900.90
1995-09-01,1912.49
1995-09-04,1912.49
1995-09-05,1945.19
1995-09-06,1975.81
1995-09-07,1976.74
1995-09-08,1985.09
1995-09-11,1961.20
1995-09-12,1958.65
1995-09-13,1984.51
1995-09-14,1988.80
1995-09-15,1997.15
1995-09-18,2000.39
1995-09-19,1978.13
1995-09-20,1972.79
1995-09-21,1954.93
1995-09-22,1936.93
1995-09-25,1936.81
1995-09-26,1934.29
1995-09-27,1922.82
1995-09-28,1950.81
1995-09-29,1954.25
1995-10-02,1954.02
1995-10-03,1925.23
1995-10-04,1906.53
1995-10-05,1913.18
1995-10-06,1933.83
1995-10-09,1898.27
1995-10-10,1892.31
1995-10-11,1925.80
1995-10-12,1923.28
1995-10-13,1943.24
1995-10-16,1940.25
1995-10-17,1935.89
1995-10-18,1930.62
1995-10-19,1916.17
1995-10-20,1913.53
1995-10-23,1903.09
1995-10-24,1949.09
1995-10-25,1926.49
1995-10-26,1905.27
1995-10-27,1904.24
1995-10-30,1928.55
1995-10-31,1936.12
1995-11-01,1924.88
1995-11-02,1985.44
1995-11-03,1990.95
1995-11-06,2010.45
1995-11-07,2004.48
1995-11-08,2006.32
1995-11-09,2000.13
1995-11-10,2005.40
1995-11-13,1996.46
1995-11-14,1972.71
1995-11-15,1966.86
1995-11-16,1988.20
1995-11-17,2005.63
1995-11-20,2005.63
1995-11-21,1999.44
1995-11-22,2031.44
1995-11-23,2031.44
1995-11-24,2033.96
1995-11-27,2038.89
1995-11-28,2060.23
1995-11-29,2077.20
1995-11-30,2070.32
1995-12-01,2082.25
1995-12-04,2086.27
1995-12-05,2092.12
1995-12-06,2086.61
1995-12-07,2076.75
1995-12-08,2071.24
1995-12-11,2080.76
1995-12-12,2070.78
1995-12-13,2084.54
1995-12-14,2058.62
1995-12-15,2033.62
1995-12-18,1997.83
1995-12-19,1997.37
1995-12-20,2008.38
1995-12-21,1960.67
1995-12-22,1954.93
1995-12-25,1954.93
1995-12-26,1952.78
1995-12-27,1959.47
1995-12-28,1953.49
1995-12-29,1981.00
1996-01-02,2000.38
1996-01-03,2027.88
1996-01-04,2016.76
1996-01-05,1996.31
1996-01-08,1986.02
1996-01-09,1946.56
1996-01-10,1898.48
1996-01-11,1911.40
1996-01-12,1905.54
1996-01-15,1898.36
1996-01-16,1895.95
1996-01-17,1900.04
1996-01-18,1882.71
1996-01-19,1897.88
1996-01-22,1917.01
1996-01-23,1922.19
1996-01-24,1930.61
1996-01-25,1913.04
1996-01-26,1908.95
1996-01-29,1906.54
1996-01-30,1909.67
1996-01-31,1946.74
1996-02-01,1943.85
1996-02-02,1960.22
1996-02-05,1955.16
1996-02-06,1991.75
1996-02-07,1991.51
1996-02-08,2015.94
1996-02-09,2017.26
1996-02-12,2021.84
1996-02-13,2032.67
1996-02-14,2050.72
1996-02-15,2033.39
1996-02-16,2034.83
1996-02-19,2034.83
1996-02-20,2027.85
1996-02-21,2067.57
1996-02-22,2111.37
1996-02-23,2104.03
1996-02-26,2079.24
1996-02-27,2064.92
1996-02-28,2045.18
1996-02-29,2051.56
1996-03-01,2068.53
1996-03-04,2108.24
1996-03-05,2099.82
1996-03-06,2093.80
1996-03-07,2082.49
1996-03-08,2037.72
1996-03-11,2095.25
1996-03-12,2093.56
1996-03-13,2117.87
1996-03-14,2154.22
1996-03-15,2135.29
1996-03-18,2184.75
1996-03-19,2215.21
1996-03-20,2194.50
1996-03-21,2188.90
1996-03-22,2197.67
1996-03-25,2170.62
1996-03-26,2162.22
1996-03-27,2137.49
1996-03-28,2166.24
1996-03-29,2152.11
1996-04-01,2159.17
1996-04-02,2171.35
1996-04-03,2184.97
1996-04-04,2206.68
1996-04-05,2206.68
1996-04-08,2167.94
1996-04-09,2171.23
1996-04-10,2145.77
1996-04-11,2113.12
1996-04-12,2111.17
1996-04-15,2148.70
1996-04-16,2184.02
1996-04-17,2201.08
1996-04-18,2221.06
1996-04-19,2209.36
1996-04-22,2213.75
1996-04-23,2194.01
1996-04-24,2195.72
1996-04-25,2182.32
1996-04-26,2197.91
1996-04-29,2194.26
1996-04-30,2205.95
1996-05-01,2209.36
1996-05-02,2192.79
1996-05-03,2179.88
1996-05-06,2171.60
1996-05-07,2157.47
1996-05-08,2159.90
1996-05-09,2171.60
1996-05-10,2187.92
1996-05-13,2225.81
1996-05-14,2229.22
1996-05-15,2255.65
1996-05-16,2249.44
1996-05-17,2265.64
1996-05-20,2267.59
1996-05-21,2279.65
1996-05-22,2296.20
1996-05-23,2280.79
1996-05-24,2275.94
1996-05-27,2275.94
1996-05-28,2262.53
1996-05-29,2256.11
1996-05-30,2236.84
1996-05-31,2228.00
1996-06-03,2237.98
1996-06-04,2239.13
1996-06-05,2252.25
1996-06-06,2253.68
1996-06-07,2237.41
1996-06-10,2231.71
1996-06-11,2229.42
1996-06-12,2223.86
1996-06-13,2214.01
1996-06-14,2203.45
1996-06-17,2190.90
1996-06-18,2214.87
1996-06-19,2202.46
1996-06-20,2196.32
1996-06-21,2206.31
1996-06-24,2206.88
1996-06-25,2197.46
1996-06-26,2168.35
1996-06-27,2180.20
1996-06-28,2181.76
1996-07-01,2215.44
1996-07-02,2202.03
1996-07-03,2196.89
1996-07-04,2196.89
1996-07-05,2139.81
1996-07-08,2111.70
1996-07-09,2126.11
1996-07-10,2106.99
1996-07-11,2075.89
1996-07-12,2080.17
1996-07-15,2014.53
1996-07-16,1980.57
1996-07-17,2018.52
1996-07-18,2031.94
1996-07-19,2018.81
1996-07-22,1983.42
1996-07-23,1987.42
1996-07-24,1965.73
1996-07-25,1967.87
1996-07-26,1982.28
1996-07-29,1967.44
1996-07-30,1985.99
1996-07-31,2007.96
1996-08-01,2018.81
1996-08-02,2051.34
1996-08-05,2068.47
1996-08-06,2052.77
1996-08-07,2061.62
1996-08-08,2079.60
1996-08-09,2069.75
1996-08-12,2068.47
1996-08-13,2057.62
1996-08-14,2054.77
1996-08-15,2048.63
1996-08-16,2052.20
1996-08-19,2062.90
1996-08-20,2069.04
1996-08-21,2077.88
1996-08-22,2071.89
1996-08-23,2061.90
1996-08-26,2057.77
1996-08-27,2071.03
1996-08-28,2071.03
1996-08-29,2057.34
1996-08-30,2044.78
1996-09-02,2044.78
1996-09-03,2025.66
1996-09-04,2020.38
1996-09-05,1995.41
1996-09-06,2019.38
1996-09-09,2031.08
1996-09-10,2035.08
1996-09-11,2035.36
1996-09-12,2042.50
1996-09-13,2057.62
1996-09-16,2069.89
1996-09-17,2056.77
1996-09-18,2044.78
1996-09-19,2063.90
1996-09-20,2100.71
1996-09-23,2085.59
1996-09-24,2071.89
1996-09-25,2071.61
1996-09-26,2048.77
1996-09-27,2067.04
1996-09-30,2079.03
1996-10-01,2084.16
1996-10-02,2093.01
1996-10-03,2079.88
1996-10-04,2102.14
1996-10-07,2085.30
1996-10-08,2076.17
1996-10-09,2049.63
1996-10-10,2058.48
1996-10-11,2075.89
1996-10-14,2058.05
1996-10-15,2105.28
1996-10-16,2097.07
1996-10-17,2101.47
1996-10-18,2116.42
1996-10-21,2115.25
1996-10-22,2123.60
1996-10-23,2153.35
1996-10-24,2137.81
1996-10-25,2126.68
1996-10-28,2105.57
1996-10-29,2097.95
1996-10-30,2096.64
1996-10-31,2133.57
1996-11-01,2137.52
1996-11-04,2154.23
1996-11-05,2147.78
1996-11-06,2161.90
1996-11-07,2179.40
1996-11-08,2183.69
1996-11-11,2198.89
1996-11-12,2221.76
1996-11-13,2216.85
1996-11-14,2228.82
1996-11-15,2221.45
1996-11-18,2242.63
1996-11-19,2257.06
1996-11-20,2273.63
1996-11-21,2258.90
1996-11-22,2265.35
1996-11-25,2289.75
1996-11-26,2282.23
1996-11-27,2272.71
1996-11-28,2272.71
1996-11-29,2290.82
1996-12-02,2293.89
1996-12-03,2300.06
1996-12-04,2308.38
1996-12-05,2315.47
1996-12-06,2274.17
1996-12-09,2298.82
1996-12-10,2311.15
1996-12-11,2296.97
1996-12-12,2251.36
1996-12-13,2248.89
1996-12-16,2218.68
1996-12-17,2235.02
1996-12-18,2236.56
1996-12-19,2255.67
1996-12-20,2270.47
1996-12-23,2253.05
1996-12-24,2257.83
1996-12-25,2257.83
1996-12-26,2283.72
1996-12-27,2287.69
1996-12-30,2280.64
1996-12-31,2255.67
1997-01-02,2222.07
1997-01-03,2248.89
1997-01-06,2239.95
1997-01-07,2265.53
1997-01-08,2256.90
1997-01-09,2271.08
1997-01-10,2263.69
1997-01-13,2255.21
1997-01-14,2269.23
1997-01-15,2299.13
1997-01-16,2307.76
1997-01-17,2312.23
1997-01-20,2317.63
1997-01-21,2337.35
1997-01-22,2355.23
1997-01-23,2348.76
1997-01-24,2332.73
1997-01-27,2313.62
1997-01-28,2301.60
1997-01-29,2318.86
1997-01-30,2328.72
1997-01-31,2324.10
1997-02-03,2345.37
1997-02-04,2339.82
1997-02-05,2311.15
1997-02-06,2324.41
1997-02-07,2331.50
1997-02-10,2315.47
1997-02-11,2322.87
1997-02-12,2346.91
1997-02-13,2363.25
1997-02-14,2359.55
1997-02-17,2359.55
1997-02-18,2355.39
1997-02-19,2348.76
1997-02-20,2340.44
1997-02-21,2353.69
1997-02-24,2376.19
1997-02-25,2371.57
1997-02-26,2345.06
1997-02-27,2318.86
1997-02-28,2317.01
1997-03-03,2373.11
1997-03-04,2404.24
1997-03-05,2430.44
1997-03-06,2432.14
1997-03-07,2447.86
1997-03-10,2461.88
1997-03-11,2460.03
1997-03-12,2461.57
1997-03-13,2423.97
1997-03-14,2435.37
1997-03-17,2448.63
1997-03-18,2469.59
1997-03-19,2418.42
1997-03-20,2417.19
1997-03-21,2424.89
1997-03-24,2432.29
1997-03-25,2415.65
1997-03-26,2435.68
1997-03-27,2404.40
1997-03-28,2404.40
1997-03-31,2358.31
1997-04-01,2359.86
1997-04-02,2352.77
1997-04-03,2349.99
1997-04-04,2400.54
1997-04-07,2427.36
1997-04-08,2425.82
1997-04-09,2432.29
1997-04-10,2428.90
1997-04-11,2385.13
1997-04-14,2405.01
1997-04-15,2440.92
1997-04-16,2467.74
1997-04-17,2493.63
1997-04-18,2501.34
1997-04-21,2486.85
1997-04-22,2535.86
1997-04-23,2580.55
1997-04-24,2547.57
1997-04-25,2512.74
1997-04-28,2531.85
1997-04-29,2569.15
1997-04-30,2572.54
1997-05-01,2544.18
1997-05-02,2605.83
1997-05-05,2624.01
1997-05-06,2603.67
1997-05-07,2594.42
1997-05-08,2617.23
1997-05-09,2601.20
1997-05-12,2634.80
1997-05-13,2626.79
1997-05-14,2616.62
1997-05-15,2624.63
1997-05-16,2624.63
1997-05-19,2635.11
1997-05-20,2673.64
1997-05-21,2662.54
1997-05-22,2660.69
1997-05-23,2693.37
1997-05-27,2677.49
1997-05-28,2655.76
1997-05-29,2677.03
1997-05-30,2684.12
1997-06-02,2671.79
1997-06-03,2670.45
1997-06-04,2659.02
1997-06-05,2683.55
1997-06-06,2718.15
1997-06-09,2699.00
1997-06-10,2671.12
1997-06-11,2676.49
1997-06-12,2690.94
1997-06-13,2741.67
1997-06-16,2722.18
1997-06-17,2727.56
1997-06-18,2738.31
1997-06-19,2732.77
1997-06-20,2756.62
1997-06-23,2737.97
1997-06-24,2749.23
1997-06-25,2738.14
1997-06-26,2709.08
1997-06-27,2732.43
1997-06-30,2713.62
1997-07-01,2744.86
1997-07-02,2787.86
1997-07-03,2797.60
1997-07-07,2812.22
1997-07-08,2821.62
1997-07-09,2811.88
1997-07-10,2812.22
1997-07-11,2819.31
1997-07-14,2800.75
1997-07-15,2834.39
1997-07-16,2894.19
1997-07-17,2858.07
1997-07-18,2836.07
1997-07-21,2827.33
1997-07-22,2893.85
1997-07-23,2907.79
1997-07-24,2898.89
1997-07-25,2906.11
1997-07-28,2906.11
1997-07-29,2940.21
1997-07-30,2973.13
1997-07-31,2992.12
1997-08-01,2951.30
1997-08-04,2976.49
1997-08-05,2991.11
1997-08-06,3009.25
1997-08-07,2993.96
1997-08-08,2937.02
1997-08-11,2934.16
1997-08-12,2913.84
1997-08-13,2916.53
1997-08-14,2895.53
1997-08-15,2864.96
1997-08-18,2873.86
1997-08-19,2880.41
1997-08-20,2932.32
1997-08-21,2932.49
1997-08-22,2937.02
1997-08-25,2940.88
1997-08-26,2912.66
1997-08-27,2901.83
1997-08-28,2876.89
1997-08-29,2870.17
1997-09-01,2870.17
1997-09-02,2926.61
1997-09-03,2959.36
1997-09-04,2950.46
1997-09-05,2959.53
1997-09-08,3026.05
1997-09-09,3011.10
1997-09-10,3020.50
1997-09-11,3027.22
1997-09-12,3038.98
1997-09-15,3075.26
1997-09-16,3122.13
1997-09-17,3134.22
1997-09-18,3162.11
1997-09-19,3208.80
1997-09-22,3185.96
1997-09-23,3156.06
1997-09-24,3167.31
1997-09-25,3139.60
1997-09-26,3163.11
1997-09-29,3190.83
1997-09-30,3179.74
1997-10-01,3203.59
1997-10-02,3227.78
1997-10-03,3207.80
1997-10-06,3249.96
1997-10-07,3281.20
1997-10-08,3268.43
1997-10-09,3272.97
1997-10-10,3264.20
1997-10-13,3288.73
1997-10-14,3317.69
1997-10-15,3359.27
1997-10-16,3308.27
1997-10-17,3254.43
1997-10-20,3282.68
1997-10-21,3368.34
1997-10-22,3367.09
1997-10-23,3292.64
1997-10-24,3239.15
1997-10-27,3004.58
1997-10-28,3099.83
1997-10-29,3135.19
1997-10-30,3091.65
1997-10-31,3131.46
1997-11-03,3203.25
1997-11-04,3201.83
1997-11-05,3207.52
1997-11-06,3211.60
1997-11-07,3184.24
1997-11-10,3143.01
1997-11-11,3148.87
1997-11-12,3086.68
1997-11-13,3068.45
1997-11-14,3106.69
1997-11-17,3149.57
1997-11-18,3110.80
1997-11-19,3092.75
1997-11-20,3171.19
1997-11-21,3184.41
1997-11-24,3145.91
1997-11-25,3157.97
1997-11-26,3183.34
1997-11-28,3199.96
1997-12-01,3281.80
1997-12-02,3288.30
1997-12-03,3290.65
1997-12-04,3305.64
1997-12-05,3315.94
1997-12-08,3352.43
1997-12-09,3340.50
1997-12-10,3334.91
1997-12-11,3243.68
1997-12-12,3236.81
1997-12-15,3272.40
1997-12-16,3255.42
1997-12-17,3235.19
1997-12-18,3173.77
1997-12-19,3143.24
1997-12-22,3149.38
1997-12-23,3124.36
1997-12-24,3101.87
1997-12-26,3101.69
1997-12-29,3115.96
1997-12-30,3216.22
1997-12-31,3256.51
1998-01-02,3240.61
1998-01-05,3259.21
1998-01-06,3278.00
1998-01-07,3331.47
1998-01-08,3290.65
1998-01-09,3194.36
1998-01-12,3233.02
1998-01-13,3255.96
1998-01-14,3229.41
1998-01-15,3228.95
1998-01-16,3289.56
1998-01-19,3289.56
1998-01-20,3366.52
1998-01-21,3337.61
1998-01-22,3310.16
1998-01-23,3244.40
1998-01-26,3239.16
1998-01-27,3224.70
1998-01-28,3312.59
1998-01-29,3340.23
1998-01-30,3309.07
1998-02-02,3361.74
1998-02-03,3386.21
1998-02-04,3394.93
1998-02-05,3387.14
1998-02-06,3416.25
1998-02-09,3463.17
1998-02-10,3485.61
1998-02-11,3494.51
1998-02-12,3575.08
1998-02-13,3543.27
1998-02-16,3543.27
1998-02-17,3562.27
1998-02-18,3534.55
1998-02-19,3503.56
1998-02-20,3452.42
1998-02-23,3497.51
1998-02-24,3418.84
1998-02-25,3435.35
1998-02-26,3401.14
1998-02-27,3364.93
1998-03-02,3374.14
1998-03-03,3445.32
1998-03-04,3437.26
1998-03-05,3397.16
1998-03-06,3465.86
1998-03-09,3489.07
1998-03-10,3527.06
1998-03-11,3525.34
1998-03-12,3542.32
1998-03-13,3548.46
1998-03-16,3623.58
1998-03-17,3636.82
1998-03-18,3603.81
1998-03-19,3613.41
1998-03-20,3586.93
1998-03-23,3506.94
1998-03-24,3530.88
1998-03-25,3517.52
1998-03-26,3512.51
1998-03-27,3512.33
1998-03-30,3499.34
1998-03-31,3577.09
1998-04-01,3578.58
1998-04-02,3620.89
1998-04-03,3639.26
1998-04-06,3601.03
1998-04-07,3535.15
1998-04-08,3506.57
1998-04-09,3537.19
1998-04-10,3537.19
1998-04-13,3558.53
1998-04-14,3590.08
1998-04-15,3661.90
1998-04-16,3686.02
1998-04-17,3685.28
1998-04-20,3660.23
1998-04-21,3684.91
1998-04-22,3681.57
1998-04-23,3631.09
1998-04-24,3558.02
1998-04-27,3448.67
1998-04-28,3448.67
1998-04-29,3492.84
1998-04-30,3509.17
1998-05-01,3485.42
1998-05-04,3501.19
1998-05-05,3449.05
1998-05-06,3380.76
1998-05-07,3384.84
1998-05-08,3424.92
1998-05-11,3408.96
1998-05-12,3395.05
1998-05-13,3442.92
1998-05-14,3459.81
1998-05-15,3424.74
1998-05-18,3367.21
1998-05-19,3359.79
1998-05-20,3398.76
1998-05-21,3381.87
1998-05-22,3390.59
1998-05-26,3365.73
1998-05-27,3332.51
1998-05-28,3336.96
1998-05-29,3346.61
1998-06-01,3272.01
1998-06-02,3259.31
1998-06-03,3290.59
1998-06-04,3302.52
1998-06-05,3326.39
1998-06-08,3357.38
1998-06-09,3461.71
1998-06-10,3440.34
1998-06-11,3400.10
1998-06-12,3378.94
1998-06-15,3336.62
1998-06-16,3360.17
1998-06-17,3373.13
1998-06-18,3340.15
1998-06-19,3401.97
1998-06-22,3388.48
1998-06-23,3370.12
1998-06-24,3386.10
1998-06-25,3412.13
1998-06-26,3417.94
1998-06-29,3459.84
1998-06-30,3475.30
1998-07-01,3514.61
1998-07-02,3506.51
1998-07-03,3506.51
1998-07-06,3555.88
1998-07-07,3567.92
1998-07-08,3568.12
1998-07-09,3575.80
1998-07-10,3557.96
1998-07-13,3561.28
1998-07-14,3618.74
1998-07-15,3548.21
1998-07-16,3525.08
1998-07-17,3485.56
1998-07-20,3489.71
1998-07-21,3435.36
1998-07-22,3445.53
1998-07-23,3382.47
1998-07-24,3336.10
1998-07-27,3348.24
1998-07-28,3313.81
1998-07-29,3244.94
1998-07-30,3291.61
1998-07-31,3230.31
1998-08-03,3198.06
1998-08-04,3087.29
1998-08-05,3095.58
1998-08-06,3096.10
1998-08-07,3100.77
1998-08-10,3083.14
1998-08-11,3035.63
1998-08-12,3088.53
1998-08-13,3004.73
1998-08-14,3002.44
1998-08-17,3044.14
1998-08-18,3115.50
1998-08-19,3064.88
1998-08-20,3047.25
1998-08-21,2988.99
1998-08-24,3007.24
1998-08-25,3025.29
1998-08-26,2945.34
1998-08-27,2830.78
1998-08-28,2827.84
1998-08-31,2752.51
1998-09-01,2753.77
1998-09-02,2702.55
1998-09-03,2624.47
1998-09-04,2616.75
1998-09-08,2749.30
1998-09-09,2691.20
1998-09-10,2631.52
1998-09-11,2679.18
1998-09-14,2805.14
1998-09-15,2863.71
1998-09-16,2884.14
1998-09-17,2813.99
1998-09-18,2814.67
